person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_term_months,loan_to_income_ratio,other_debt,debt_to_income_ratio,total_debt,home_MORTGAGE,home_OTHER,home_OWN,home_RENT,intent_DEBTCONSOLIDATION,intent_EDUCATION,intent_HOMEIMPROVEMENT,intent_MEDICAL,intent_PERSONAL,intent_VENTURE,free_cash_flow,net_income_after_total_debt,risk_emp_debt,adjusted_loan_to_income
22,210000,6,1,16000,10.62,0,0.08,0,4,24,0.076190476,24550.5088,0.193097661,40550.5088,1,0,0,0,0,0,0,0,0,1,193200,169449.4912,0.011428571,0.00621716
26,210000,10,1,22000,11.83,0,0.1,0,4,36,0.104761905,12726.31528,0.165363406,34726.31528,0,0,1,0,0,0,0,0,1,0,189000,175273.6847,0.009090909,0.008548595
26,48000,5,5,25000,18.43,1,0.52,0,2,24,0.520833333,10886.28931,0.747631027,35886.28931,0,0,0,1,0,0,0,0,0,1,23040,12113.7107,0.086666667,0.048319365
22,54996,6,1,25000,10.99,1,0.45,0,4,36,0.454578515,9385.087908,0.625228888,34385.08791,0,0,0,1,0,1,0,0,0,0,30247.8,20610.91208,0.064285714,0.041647009
24,55000,4,3,25000,15.31,1,0.45,1,4,60,0.454545455,14416.21049,0.716658372,39416.21049,0,0,0,1,0,0,1,0,0,0,30250,15583.78954,0.09,0.041643703
23,55000,4,1,25000,11.36,1,0.45,0,3,60,0.454545455,12989.39923,0.69071635,37989.39923,0,0,0,1,0,1,0,0,0,0,30250,17010.60075,0.09,0.041643703
23,55000,4,3,25000,15.65,1,0.45,1,3,60,0.454545455,4198.734339,0.530886079,29198.73434,0,0,0,1,0,1,0,0,0,0,30250,25801.26566,0.09,0.041643703
24,55164,8,2,25000,13.22,1,0.45,1,4,36,0.453194112,9377.65283,0.623189994,34377.65283,0,0,0,1,0,0,0,0,1,0,30340.2,20786.34717,0.05,0.041508575
26,56000,4,2,25000,12.87,1,0.45,0,2,36,0.446428571,9254.099863,0.611680355,34254.09986,0,0,0,1,1,0,0,0,0,0,30800,21745.90012,0.09,0.04083266
24,203500,8,2,20000,13.04,0,0.1,0,3,60,0.098280098,36771.577,0.278975808,56771.577,0,0,1,0,0,0,0,1,0,0,183150,146728.4231,0.011111111,0.008040307
23,190000,5,5,22000,17.58,1,0.12,1,3,36,0.115789474,46006.62198,0.357929589,68006.62198,1,0,0,0,0,1,0,0,0,0,167200,121993.3781,0.02,0.009526246
23,13920,2,4,7750,17.04,1,0.56,0,4,36,0.556752874,767.4682156,0.611887084,8517.468216,0,0,1,0,0,0,0,0,1,0,6124.8,5402.531791,0.186666667,0.058352783
24,60000,0,1,25000,10.99,1,0.42,0,3,24,0.416666667,9888.535032,0.581475584,34888.53503,0,0,0,1,0,0,0,0,1,0,34800,25111.46496,0.42,0.037871501
24,60000,2,1,25000,11.11,1,0.42,0,3,24,0.416666667,16732.95807,0.695549301,41732.95807,0,0,0,1,0,0,0,0,1,0,34800,18267.04194,0.14,0.037871501
26,54000,7,3,25000,14.83,1,0.46,1,2,36,0.462962963,5860.827269,0.571496801,30860.82727,0,0,0,1,1,0,0,0,0,0,29160,23139.17275,0.0575,0.042486304
23,14000,2,3,4000,15.31,1,0.29,0,3,36,0.285714286,3177.43523,0.512673945,7177.43523,0,0,1,0,1,0,0,0,0,0,9940,6822.56477,0.096666667,0.029927491
24,200000,8,1,12000,12.69,0,0.06,0,2,60,0.06,31559.06799,0.21779534,43559.06799,0,0,0,1,0,0,0,1,0,0,188000,156440.932,0.006666667,0.004915584
24,200000,8,2,12000,13.49,0,0.06,0,2,60,0.06,38602.54757,0.253012738,50602.54757,1,0,0,0,0,0,1,0,0,0,188000,149397.4524,0.006666667,0.004915584
21,200000,5,2,16000,14.65,0,0.08,0,4,36,0.08,49214.49579,0.326072479,65214.49579,1,0,0,0,0,1,0,0,0,0,184000,134785.5042,0.013333333,0.006554112
25,54000,3,4,25000,16.82,1,0.46,0,4,36,0.462962963,7161.069314,0.595575358,32161.06931,0,0,0,1,0,0,1,0,0,0,29160,21838.93067,0.115,0.042486304
23,60000,3,2,25000,12.73,1,0.42,0,3,60,0.416666667,5072.433412,0.501207224,30072.43341,0,0,0,1,0,0,0,0,1,0,34800,29927.56656,0.105,0.037871501
23,60000,7,1,25000,10.25,1,0.42,0,4,24,0.416666667,3355.871919,0.472597865,28355.87192,0,0,0,1,0,0,0,0,1,0,34800,31644.1281,0.0525,0.037871501
21,60000,6,1,25000,10.99,1,0.42,0,4,36,0.416666667,4679.835357,0.494663923,29679.83536,0,0,0,1,0,1,0,0,0,0,34800,30320.16462,0.06,0.037871501
25,61959,9,2,25000,12.73,1,0.4,0,2,36,0.403492632,6742.984075,0.512322408,31742.98408,0,0,0,1,0,0,0,1,0,0,37175.4,30216.01592,0.04,0.03656731
22,56400,2,3,25000,14.96,1,0.44,1,3,36,0.443262411,12771.29995,0.6697039,37771.29995,0,0,0,1,0,0,1,0,0,0,31584,18628.70004,0.146666667,0.040516691
23,200000,7,0,28000,7.49,0,0.14,0,2,60,0.14,55677.59579,0.418387979,83677.59579,1,0,0,0,0,1,0,0,0,0,172000,116322.4042,0.0175,0.011469696
21,200000,2,2,25000,13.99,0,0.13,0,2,24,0.125,55345.63152,0.401728158,80345.63152,1,0,0,0,1,0,0,0,0,0,174000,119654.3684,0.043333333,0.0102408
24,200000,3,0,24000,7.49,0,0.12,0,4,60,0.12,26684.20222,0.253421011,50684.20222,1,0,0,0,0,0,0,0,0,1,176000,149315.7978,0.03,0.009831168
26,200000,4,2,15000,14.79,0,0.07,0,3,24,0.075,34507.65622,0.247538281,49507.65622,1,0,0,0,0,1,0,0,0,0,186000,150492.3438,0.014,0.00614448
25,200000,2,1,15500,11.99,0,0.08,0,2,12,0.0775,13931.43033,0.147157152,29431.43033,1,0,0,0,1,0,0,0,0,0,184000,170568.5696,0.026666667,0.006349296
24,200000,8,0,10000,8.49,0,0.05,0,4,36,0.05,18071.25385,0.140356269,28071.25385,0,0,0,1,0,1,0,0,0,0,190000,171928.7462,0.005555556,0.00409632
24,66000,3,1,25000,9.91,1,0.38,0,2,36,0.378787879,16742.7016,0.632465176,41742.7016,0,0,0,1,0,1,0,0,0,0,40920,24257.29838,0.095,0.034132952
22,66000,6,2,25000,13.06,1,0.38,1,3,24,0.378787879,15398.29194,0.612095332,40398.29194,0,0,0,1,0,1,0,0,0,0,40920,25601.70809,0.054285714,0.034132952
22,200000,6,0,9000,6.17,0,0.04,0,4,36,0.045,54632.84843,0.318164242,63632.84843,1,0,0,0,1,0,0,0,0,0,192000,136367.1516,0.005714286,0.003686688
25,200000,5,3,18000,16.32,0,0.09,0,3,60,0.09,28543.76057,0.232718803,46543.76057,0,0,0,1,0,1,0,0,0,0,182000,153456.2394,0.015,0.007373376
25,200000,2,1,12000,10.38,0,0.06,0,2,36,0.06,54938.13701,0.334690685,66938.13701,1,0,0,0,0,0,0,0,0,1,188000,133061.863,0.02,0.004915584
25,200000,9,2,23050,14.35,0,0.12,0,3,36,0.11525,12182.47124,0.176162356,35232.47124,1,0,0,0,0,0,0,0,1,0,176000,164767.5288,0.012,0.009442018
24,200000,8,1,20000,10.99,0,0.1,0,3,36,0.1,20150.54818,0.200752741,40150.54818,1,0,0,0,1,0,0,0,0,0,180000,159849.4518,0.011111111,0.00819264
24,60000,2,4,25000,16.82,1,0.42,1,2,36,0.416666667,17202.87115,0.703381186,42202.87115,0,0,0,1,1,0,0,0,0,0,34800,17797.12884,0.14,0.037871501
21,14400,0,1,3000,10.99,1,0.21,0,4,36,0.208333333,2494.784633,0.381582266,5494.784633,0,0,1,0,0,0,1,0,0,0,11376,8905.21537,0.21,0.02175793
26,66996,10,3,25000,15.21,1,0.37,1,2,24,0.373156606,8372.621445,0.498128567,33372.62145,0,0,0,1,0,0,0,0,1,0,42207.48,33623.37853,0.033636364,0.03358019
23,67000,3,0,25000,7.9,1,0.37,0,4,24,0.373134328,4259.172213,0.436704063,29259.17221,0,0,0,1,0,1,0,0,0,0,42210,37740.82778,0.0925,0.033578005
24,67000,2,1,25000,10.99,1,0.37,0,3,60,0.373134328,9650.048398,0.517164901,34650.0484,0,0,0,1,0,0,0,0,0,1,42210,32349.95163,0.123333333,0.033578005
24,68000,5,3,25000,14.09,1,0.37,1,3,36,0.367647059,11098.00611,0.530853031,36098.00611,0,0,0,1,0,0,0,0,1,0,42840,31901.99389,0.061666667,0.033040162
25,69000,9,3,25000,17.49,1,0.36,0,2,36,0.362318841,5716.005003,0.445159493,30716.005,0,0,0,1,0,0,0,0,1,0,44160,38283.99498,0.036,0.032518656
25,200000,0,1,12000,11.48,0,0.06,0,3,60,0.06,50921.2399,0.3146062,62921.2399,1,0,0,0,0,1,0,0,0,0,188000,137078.76,0.06,0.004915584
26,188000,10,4,20000,17.74,1,0.11,0,2,36,0.106382979,29937.74711,0.265626314,49937.74711,1,0,0,0,0,0,0,0,0,1,167320,138062.253,0.01,0.008759981
26,200000,4,2,3000,13.92,0,0.01,0,3,36,0.015,47966.34544,0.254831727,50966.34544,1,0,0,0,0,0,0,0,1,0,198000,149033.6546,0.002,0.001228896
25,69996,9,3,25000,15.21,1,0.36,0,3,36,0.357163266,5152.054875,0.430768256,30152.05488,0,0,0,1,0,1,0,0,0,0,44797.44,39843.94515,0.036,0.032014756
22,14400,2,1,4000,10.99,1,0.28,0,3,24,0.277777778,2221.728741,0.432064496,6221.728741,0,0,1,0,0,0,0,1,0,0,10368,8178.271258,0.093333333,0.029010574
24,70000,3,1,25000,11.86,1,0.36,0,4,36,0.357142857,13644.13957,0.552059137,38644.13957,0,0,0,1,0,1,0,0,0,0,44800,31355.86041,0.09,0.032012763
24,14400,5,0,6000,7.49,1,0.42,0,3,36,0.416666667,2507.862679,0.590823797,8507.862679,0,0,1,0,0,0,0,0,1,0,8352,5892.137323,0.07,0.04351586
24,56100,7,3,25000,16.49,1,0.38,0,4,24,0.445632799,6237.322832,0.556815024,31237.32283,0,0,0,1,0,0,0,1,0,0,34782,24862.67715,0.0475,0.040753225
25,66000,9,3,25000,15.33,1,0.38,1,2,60,0.378787879,11130.62038,0.547433642,36130.62038,0,0,0,1,0,0,0,0,0,1,40920,29869.37963,0.038,0.034132952
26,66000,3,1,25000,11.58,1,0.38,0,4,60,0.378787879,8374.448232,0.505673458,33374.44823,0,0,0,1,0,0,1,0,0,0,40920,32625.55177,0.095,0.034132952
25,14400,7,0,5375,5.79,1,0.37,0,2,24,0.373263889,3221.322864,0.596966866,8596.322864,0,0,1,0,0,1,0,0,0,0,9072,5803.67713,0.04625,0.038982958
25,72612,9,2,25000,13.11,1,0.34,0,2,24,0.344295709,21369.07728,0.638586973,46369.07728,0,0,0,1,0,0,0,1,0,0,47923.92,26242.92272,0.034,0.03076019
23,74000,3,1,25000,10.36,1,0.34,0,3,60,0.337837838,6835.090257,0.430203922,31835.09026,0,0,0,1,0,0,0,1,0,0,48840,42164.90977,0.085,0.030132255
25,75000,9,1,25000,10.36,1,0.33,0,2,24,0.333333333,10251.49812,0.470019975,35251.49812,0,0,0,1,1,0,0,0,0,0,50250,39748.50187,0.033,0.029694941
24,192000,0,2,22000,13.48,0,0.11,1,2,36,0.114583333,44765.98471,0.347739504,66765.98471,0,0,0,1,0,0,0,1,0,0,170880,125234.0152,0.11,0.0094189
25,191000,1,1,10000,12.53,0,0.05,0,4,12,0.052356021,53617.50191,0.333075926,63617.50191,1,0,0,0,0,0,0,1,0,0,181450,127382.4981,0.025,0.004305582
26,190300,5,0,15000,7.49,0,0.08,0,3,60,0.078822911,37369.93977,0.275196741,52369.93977,1,0,0,0,0,0,0,0,1,0,175076,137930.0602,0.013333333,0.006484087
22,190000,3,2,10000,13.48,0,0.05,0,3,60,0.052631579,42344.84998,0.27549921,52344.84998,1,0,0,0,0,0,0,0,0,1,180500,137655.1501,0.0125,0.004330112
24,75000,4,1,25000,10.25,1,0.33,0,4,60,0.333333333,17764.53181,0.570193758,42764.53181,0,0,0,1,0,1,0,0,0,0,50250,32235.46815,0.066,0.029694941
22,71000,1,3,25000,15.95,1,0.35,1,4,60,0.352112676,10514.80904,0.500208578,35514.80904,0,0,0,1,0,1,0,0,0,0,46150,35485.19096,0.175,0.031521801
26,190000,3,1,20000,12.18,0,0.11,0,4,36,0.105263158,38150.98282,0.306057804,58150.98282,1,0,0,0,0,0,0,0,0,1,169100,131849.0172,0.0275,0.008660224
23,189996,0,1,24000,11.83,0,0.13,0,3,60,0.126318449,14699.01396,0.203683309,38699.01396,0,0,1,0,0,0,0,0,1,0,165296.52,151296.986,0.13,0.010392506
23,78000,7,2,25000,13.48,1,0.32,1,2,60,0.320512821,16467.65372,0.531636586,41467.65372,0,0,0,1,1,0,0,0,0,0,53040,36532.34629,0.04,0.028453414
23,78000,1,1,25000,10.62,1,0.32,0,3,60,0.320512821,10953.98489,0.460948524,35953.98489,0,0,0,1,0,0,0,0,0,1,53040,42046.01513,0.16,0.028453414
23,78504,7,1,25000,10.74,1,0.32,0,3,24,0.318455111,6551.248425,0.401906252,31551.24843,0,0,0,1,0,0,0,0,0,1,53382.72,46952.75159,0.04,0.028254586
25,186000,9,1,10000,10.25,0,0.05,0,4,60,0.053763441,25912.43288,0.193077596,35912.43288,0,0,1,0,0,0,0,0,0,1,176700,150087.5671,0.005,0.004430989
24,185000,4,1,35000,12.42,0,0.19,0,2,36,0.189189189,41005.63181,0.410841253,76005.63181,1,0,0,0,0,1,0,0,0,0,149850,108994.3682,0.038,0.015599223
25,185000,6,2,15000,15.27,0,0.08,0,2,24,0.081081081,26782.8102,0.225853028,41782.8102,0,0,0,1,0,0,0,0,0,1,170200,143217.1898,0.011428571,0.006685381
24,62050,8,3,25000,15.33,1,0.34,1,2,60,0.402900886,5962.352707,0.498990374,30962.35271,0,0,0,1,0,0,0,1,0,0,40953,31087.64729,0.037777778,0.036508826
23,79416,7,3,25000,15.21,1,0.31,1,2,12,0.314798026,15502.6689,0.510006408,40502.6689,0,0,0,1,0,0,0,0,0,1,54797.04,38913.3311,0.03875,0.027901522
21,14400,4,2,6250,14.72,1,0.43,0,2,36,0.434027778,1410.234207,0.531960709,7660.234207,0,0,1,0,0,0,0,0,0,1,8208,6739.76579,0.086,0.045329021
24,79631,8,3,25000,15.7,1,0.31,1,2,36,0.313948086,14363.78819,0.494327438,39363.78819,0,0,0,1,0,0,0,0,1,0,54945.39,40267.21178,0.034444444,0.027819523
24,79632,0,2,25000,13.35,1,0.31,0,4,60,0.313944143,21394.35462,0.582609436,46394.35462,0,0,0,1,0,1,0,0,0,0,54946.08,33237.64539,0.31,0.027819143
21,14400,0,2,1500,13.48,0,0.1,0,4,36,0.104166667,866.6644439,0.164351697,2366.664444,1,0,0,0,0,0,0,1,0,0,12960,12033.33556,0.1,0.010878965
24,80000,6,0,25000,6.62,1,0.31,0,2,36,0.3125,18050.8934,0.538136168,43050.8934,0,0,0,1,0,1,0,0,0,0,55200,36949.10656,0.044285714,0.027679866
26,80000,5,2,25000,13.61,1,0.31,0,4,36,0.3125,23610.36419,0.607629552,48610.36419,0,0,0,1,1,0,0,0,0,0,55200,31389.63584,0.051666667,0.027679866
22,185000,4,1,25000,11.36,0,0.14,0,2,12,0.135135135,47239.43458,0.39048343,72239.43458,0,0,0,1,0,0,0,1,0,0,159100,112760.5655,0.028,0.011142302
26,185000,10,0,5000,7.68,0,0.03,0,2,12,0.027027027,52996.02958,0.313492052,57996.02958,0,0,1,0,0,0,0,0,1,0,179450,127003.9704,0.002727273,0.00222846
24,184992,7,3,22000,14.46,0,0.12,1,4,12,0.118924062,47011.05526,0.373048863,69011.05526,0,0,0,1,0,0,1,0,0,0,162792.96,115980.9447,0.015,0.009805685
23,184000,5,1,2500,11.83,0,0.01,0,2,60,0.013586957,42650.99619,0.245385849,45150.99619,0,0,1,0,0,1,0,0,0,0,182160,138849.0038,0.001666667,0.001120787
24,172000,6,2,20000,13.47,1,0.12,1,4,36,0.11627907,12685.0658,0.190029452,32685.0658,1,0,0,0,1,0,0,0,0,0,151360,139314.9343,0.017142857,0.009645508
24,183000,2,1,20000,11.49,0,0.11,0,3,60,0.109289617,36082.48529,0.306461668,56082.48529,1,0,0,0,0,0,0,1,0,0,162870,126917.5148,0.036666667,0.009019344
22,183000,3,0,1000,7.49,0,0.01,0,2,12,0.005464481,52469.59961,0.292183604,53469.59961,1,0,0,0,0,1,0,0,0,0,181170,129530.4005,0.0025,0.000450967
25,182952,9,0,15000,6.03,0,0.08,0,3,36,0.081988718,28186.26906,0.236052457,43186.26906,1,0,0,0,0,0,0,0,1,0,168315.84,139765.7309,0.008,0.006766429
23,74004,7,4,25000,16.35,1,0.34,0,4,36,0.337819577,16046.61454,0.554653999,41046.61454,0,0,0,1,1,0,0,0,0,0,48842.64,32957.38546,0.0425,0.030130481
26,74004,10,3,25000,15.31,1,0.34,1,4,36,0.337819577,7695.40406,0.441805903,32695.40406,0,0,0,1,1,0,0,0,0,0,48842.64,41308.59595,0.030909091,0.030130481
25,81000,5,0,25000,7.29,1,0.31,0,3,36,0.308641975,17548.12636,0.525285511,42548.12636,0,0,0,1,1,0,0,0,0,0,55890,38451.87361,0.051666667,0.027308092
23,81600,1,1,25000,11.36,1,0.31,0,3,36,0.306372549,16852.82477,0.512902264,41852.82477,0,0,0,1,0,0,0,1,0,0,56304,39747.17526,0.155,0.027089608
24,82000,8,1,25000,10.25,0,0.3,0,2,60,0.304878049,20514.65758,0.5550568,45514.65758,0,0,0,1,0,0,0,0,0,1,57400,36485.3424,0.033333333,0.026945813
24,83000,5,1,25000,11.12,0,0.3,0,3,60,0.301204819,23892.96402,0.589071856,48892.96402,0,0,0,1,0,1,0,0,0,0,58100,34107.03595,0.05,0.026592676
24,83000,5,3,25000,12.92,0,0.3,1,3,12,0.301204819,20828.72636,0.55215333,45828.72636,0,0,0,1,0,0,0,0,1,0,58100,37171.27361,0.05,0.026592676
24,180000,8,4,18000,18.64,0,0.1,1,4,24,0.1,16601.72708,0.192231817,34601.72708,0,0,0,1,0,1,0,0,0,0,162000,145398.2729,0.011111111,0.008263973
23,180000,8,0,28000,7.51,0,0.16,0,3,12,0.155555556,39353.00006,0.374183334,67353.00006,1,0,0,0,0,0,0,0,1,0,151200,112646.9999,0.017777778,0.012855069
23,14400,2,4,4000,16.7,1,0.28,0,2,36,0.277777778,3274.193632,0.505152336,7274.193632,0,0,1,0,0,0,1,0,0,0,10368,7125.806362,0.093333333,0.029010574
22,14400,0,1,2100,11.14,0,0.15,0,4,60,0.145833333,2273.531844,0.303717489,4373.531844,0,0,1,0,0,0,0,0,1,0,12240,10026.46816,0.15,0.015230551
22,84500,6,5,25000,18.3,0,0.3,0,4,12,0.295857988,7059.874046,0.379406793,32059.87405,0,0,0,1,0,0,0,0,1,0,59150,52440.12599,0.042857143,0.026079378
24,85000,5,1,25000,10.62,0,0.29,0,4,36,0.294117647,19061.51631,0.51837078,44061.51631,0,0,0,1,0,0,0,1,0,0,60350,40938.4837,0.048333333,0.025912494
24,180000,7,1,14000,11.99,0,0.08,0,2,12,0.077777778,11390.83037,0.141060169,25390.83037,1,0,0,0,0,0,0,0,0,1,165600,154609.1696,0.01,0.006427534
26,180000,2,1,12000,9.63,0,0.07,0,4,60,0.066666667,16584.80247,0.158804458,28584.80247,1,0,0,0,0,0,0,0,0,1,167400,151415.1976,0.023333333,0.005509315
25,142800,9,5,10000,18.25,1,0.06,0,4,60,0.070028011,25965.13933,0.251856718,35965.13933,1,0,0,0,0,0,0,1,0,0,134232,106834.8607,0.006,0.005899974
23,14664,0,2,6000,13.48,1,0.41,0,4,36,0.409165303,853.2414693,0.467351437,6853.241469,1,0,0,0,1,0,0,0,0,0,8651.76,7810.758528,0.41,0.042651513
24,87000,8,3,25000,14.84,0,0.29,0,3,36,0.287356322,18126.68842,0.495709062,43126.68842,0,0,0,1,0,0,1,0,0,0,61770,43873.31161,0.032222222,0.025265037
24,75000,0,4,25000,14.7,1,0.33,1,3,36,0.333333333,13747.93639,0.516639152,38747.93639,0,0,0,1,0,0,0,0,0,1,50250,36252.0636,0.33,0.029694941
23,76000,7,3,25000,16.02,1,0.33,0,4,36,0.328947368,7060.669632,0.421850916,32060.66963,0,0,0,1,1,0,0,0,0,0,50920,43939.33038,0.04125,0.029269682
23,66215,1,3,25000,15.37,1,0.32,1,2,60,0.377557955,3410.108426,0.429058498,28410.10843,0,0,0,1,0,0,0,1,0,0,45026.2,37804.89155,0.16,0.034012155
25,90000,9,1,25000,10.99,0,0.28,0,4,36,0.277777778,26676.15555,0.574179506,51676.15555,0,0,0,1,0,0,0,1,0,0,64800,38323.84446,0.028,0.024350289
21,15000,0,0,6200,7.9,1,0.41,0,2,24,0.413333333,3688.231267,0.659215418,9888.231267,0,0,1,0,0,0,1,0,0,0,8850,5111.76873,0.41,0.042984487
26,180000,2,1,25000,10.99,0,0.14,0,4,60,0.138888889,49518.2204,0.413990113,74518.2204,0,0,1,0,0,0,0,0,1,0,154800,105481.7797,0.046666667,0.01147774
24,180000,8,1,21000,11.48,0,0.12,0,3,60,0.116666667,26430.64045,0.263503558,47430.64045,0,0,1,0,0,1,0,0,0,0,158400,132569.3596,0.013333333,0.009641301
25,180000,9,2,20000,14.26,0,0.11,1,4,60,0.111111111,31962.89289,0.288682738,51962.89289,0,0,1,0,0,0,0,1,0,0,160200,128037.1072,0.011,0.009182192
26,180000,0,0,10000,8,0,0.06,0,4,36,0.055555556,16094.59609,0.144969978,26094.59609,0,0,1,0,0,0,1,0,0,0,169200,153905.404,0.06,0.004591096
25,180000,3,1,9950,11.26,0,0.06,0,2,36,0.055277778,17897.8527,0.154710293,27847.8527,1,0,0,0,0,0,0,0,0,1,169200,152152.1473,0.015,0.00456814
23,15000,7,1,4475,10.99,1,0.3,0,4,60,0.298333333,790.6810532,0.351045404,5265.681053,0,0,1,0,0,0,0,1,0,0,10500,9734.31894,0.0375,0.031025094
23,78000,2,3,25000,16.32,1,0.32,1,3,60,0.320512821,9380.709381,0.440778325,34380.70938,0,0,0,1,0,0,0,0,0,1,53040,43619.29065,0.106666667,0.028453414
25,66300,3,4,25000,17.93,1,0.32,1,4,36,0.377073906,7090.070637,0.484013132,32090.07064,0,0,0,1,0,0,0,1,0,0,45084,34209.92935,0.08,0.033964624
23,90000,0,1,25000,11.36,0,0.28,0,3,12,0.277777778,22784.61887,0.53094021,47784.61887,0,0,0,1,1,0,0,0,0,0,64800,42215.3811,0.28,0.024350289
24,79000,9,3,25000,14.96,1,0.32,1,4,36,0.316455696,15376.88161,0.511099767,40376.88161,0,0,0,1,1,0,0,0,0,0,53720,38623.11841,0.032,0.028061509
24,91800,4,2,25000,13.43,0,0.27,1,3,24,0.272331155,11512.91369,0.397744158,36512.91369,0,0,0,1,0,0,0,0,1,0,67014,55287.0863,0.054,0.023831464
25,92000,6,1,25000,12.69,0,0.27,0,3,36,0.27173913,26885.17118,0.563969252,51885.17118,0,0,0,1,0,0,1,0,0,0,67160,40114.82882,0.038571429,0.023775128
24,92000,1,2,25000,12.73,0,0.27,1,4,60,0.27173913,26327.62201,0.557908935,51327.62201,0,0,0,1,0,0,0,0,0,1,67160,40672.37798,0.135,0.023775128
23,93600,3,3,25000,15.21,0,0.27,0,4,36,0.267094017,18637.91956,0.466217089,43637.91956,0,0,0,1,0,0,0,0,0,1,68328,49962.08047,0.0675,0.023333517
23,15000,1,2,1750,12.68,0,0.12,1,3,36,0.116666667,3008.610516,0.317240701,4758.610516,1,0,0,0,0,0,0,1,0,0,13200,10241.38949,0.06,0.012132718
23,70550,3,5,25000,19.04,1,0.3,1,4,36,0.354358611,3708.341046,0.406921914,28708.34105,0,0,0,1,0,0,0,1,0,0,49385,41841.65897,0.075,0.031740928
25,83800,2,3,25000,15.95,1,0.3,1,3,60,0.298329356,21187.12533,0.551159013,46187.12533,0,0,0,1,1,0,0,0,0,0,58660,37612.87471,0.1,0.026316521
26,175000,3,0,2600,8.9,0,0.01,0,4,60,0.014857143,32269.9445,0.199256826,34869.9445,1,0,0,0,0,0,0,0,0,1,173250,140130.0554,0.0025,0.001230655
25,175000,10,0,8000,7.9,0,0.05,0,2,12,0.045714286,45878.08438,0.307874768,53878.08438,1,0,0,0,0,0,1,0,0,0,166250,121121.9156,0.004545455,0.003786631
22,175000,6,1,18000,10.99,0,0.1,0,2,36,0.102857143,51794.23769,0.398824215,69794.23769,1,0,0,0,0,1,0,0,0,0,157500,105205.7624,0.014285714,0.008519921
23,175000,8,1,21000,11.99,0,0.12,0,3,24,0.12,43094.39666,0.366253695,64094.39666,1,0,0,0,0,0,0,0,1,0,154000,110905.6034,0.013333333,0.009939907
23,15000,4,2,4000,13.98,1,0.27,0,4,24,0.266666667,4468.278481,0.564551899,8468.278481,0,0,1,0,1,0,0,0,0,0,10950,6531.721515,0.054,0.027731927
23,15000,4,1,4600,10.99,1,0.31,0,2,60,0.306666667,1932.47167,0.435498111,6532.47167,0,0,1,0,0,0,0,0,0,1,10350,8467.528335,0.062,0.031891716
22,88000,6,3,25000,15.58,1,0.28,1,2,60,0.284090909,14379.29394,0.447491977,39379.29394,0,0,0,1,1,0,0,0,0,0,63360,48620.70602,0.04,0.024952861
25,74800,2,1,25000,10.99,1,0.28,0,2,24,0.334224599,20163.51613,0.603790323,45163.51613,0,0,0,1,0,0,0,1,0,0,53856,29636.48384,0.093333333,0.029781423
25,88000,0,3,25000,14.96,1,0.28,0,4,24,0.284090909,17524.87742,0.483237243,42524.87742,0,0,0,1,0,0,0,0,0,1,63360,45475.12262,0.28,0.024952861
25,15000,2,3,1750,15.31,0,0.12,1,4,36,0.116666667,1296.205299,0.203080353,3046.205299,0,0,1,0,0,0,1,0,0,0,13200,11953.7947,0.04,0.012132718
26,88000,2,3,25000,15.65,1,0.28,0,3,60,0.284090909,13962.23207,0.442752637,38962.23207,0,0,0,1,0,0,0,0,0,1,63360,49037.76794,0.093333333,0.024952861
25,100000,1,1,25000,9.33,0,0.25,0,4,36,0.25,8586.109973,0.3358611,33586.10997,0,0,0,1,0,0,0,0,0,1,75000,66413.89,0.125,0.021714705
23,15000,0,2,3600,13.47,1,0.24,0,4,12,0.24,3390.423459,0.466028231,6990.423459,1,0,0,0,0,0,0,0,1,0,11400,8009.576535,0.24,0.024958735
24,102400,8,1,25000,10.36,0,0.24,0,3,12,0.244140625,22720.69989,0.46602246,47720.69989,0,0,0,1,0,0,0,0,1,0,77824,54679.3001,0.026666667,0.021162173
24,92000,1,4,25000,16.77,1,0.27,1,4,24,0.27173913,27261.9876,0.568065083,52261.9876,0,0,0,1,0,0,1,0,0,0,67160,39738.01236,0.135,0.023775128
23,93000,0,3,25000,14.59,1,0.27,1,2,36,0.268817204,21318.17481,0.49804489,46318.17481,0,0,0,1,1,0,0,0,0,0,67890,46681.82523,0.27,0.023497257
22,175000,6,2,3500,11.91,0,0.02,1,2,60,0.02,12446.12513,0.091120715,15946.12513,0,0,0,1,0,0,0,0,0,1,171500,159053.8749,0.002857143,0.001656651
23,175000,3,0,7200,8.38,0,0.04,0,3,60,0.041142857,28051.02641,0.201434437,35251.02641,1,0,0,0,0,1,0,0,0,0,168000,139748.9735,0.01,0.003407968
25,174708,9,1,9000,10.59,0,0.05,0,3,24,0.051514527,13553.53758,0.129092758,22553.53758,0,0,0,1,0,0,0,0,0,1,165972.6,152154.4624,0.005,0.004267671
25,174000,2,2,8800,14.27,0,0.05,0,3,24,0.050574713,46310.89879,0.316729303,55110.89879,1,0,0,0,1,0,0,0,0,0,165300,118889.1013,0.016666667,0.004191223
